customer_id,signup_date,tenure_days,subscription_tier,monthly_reoccuring_revenue,company_size,industry,logins_30d,session_duration_avg,features_used,power_feature_usage,days_since_last_login,support_tickets_30d,ticket_sentiment,net_promoter_score,payment_failures,usage_vs_plan,churned
cust_02965,2023-11-28,643,free,0,200+,healthcare,0,9.7,8,0,8,3,0.14,3,0,0.36,1
cust_02966,2023-10-19,683,basic,49,1-10,tech,2,5.0,2,1,5,0,0.51,7,0,0.21,1
cust_02967,2024-10-14,322,premium,199,200+,finance,24,11.6,6,0,1,0,0.8,9,0,0.83,0
cust_02968,2023-12-03,638,basic,49,1-10,tech,11,19.9,9,2,0,0,0.39,9,0,0.9,0
cust_02969,2025-04-18,136,basic,49,200+,healthcare,10,34.1,4,3,3,0,0.79,9,0,0.69,0
cust_02970,2025-06-15,78,free,0,1-10,finance,15,23.2,9,0,4,0,0.26,8,0,0.95,0
cust_02971,2024-04-11,508,free,0,1-10,retail,7,17.3,7,0,0,0,0.56,8,0,0.42,0
cust_02972,2024-05-02,487,basic,49,200+,other,20,23.1,9,0,0,0,0.88,8,0,0.77,0
cust_02973,2024-04-20,499,free,0,11-50,other,14,41.6,7,0,2,0,0.58,8,0,0.88,0
cust_02974,2025-06-09,84,free,0,1-10,tech,12,27.4,7,0,3,3,0.66,7,0,0.52,0
cust_02975,2024-07-01,427,free,0,1-10,tech,2,5.0,5,0,24,6,0.02,5,0,0.5,1
cust_02976,2024-05-11,478,basic,49,11-50,tech,15,71.2,10,1,0,0,0.34,8,0,0.94,0
cust_02977,2024-07-13,415,basic,49,11-50,finance,17,24.0,6,1,2,1,0.82,9,0,0.78,0
cust_02978,2024-05-28,461,basic,49,11-50,tech,18,29.6,3,2,4,0,0.66,10,0,0.4,0
cust_02979,2025-05-26,98,free,0,51-200,tech,2,7.5,2,0,18,1,0.8,8,0,0.22,1
cust_02980,2024-04-07,512,basic,49,200+,healthcare,12,62.9,14,2,3,1,0.36,9,0,0.85,0
cust_02981,2023-12-07,634,basic,49,1-10,healthcare,4,10.8,4,1,45,2,0.67,10,0,0.2,1
cust_02982,2024-11-28,277,free,0,1-10,healthcare,0,12.9,1,0,1,5,0.18,4,0,0.25,1
cust_02983,2025-07-20,43,basic,49,1-10,other,17,78.6,9,3,0,2,0.51,8,0,0.55,0
cust_02984,2023-10-03,699,free,0,1-10,finance,20,38.5,6,0,2,3,0.47,9,0,0.81,0
cust_02985,2023-11-13,658,basic,49,11-50,healthcare,15,34.6,3,2,3,1,0.57,8,0,0.61,0
cust_02986,2025-02-23,190,free,0,11-50,finance,13,62.9,9,0,2,1,0.32,7,0,0.47,0
cust_02987,2024-11-11,294,premium,199,11-50,tech,19,10.0,5,2,2,1,0.27,8,0,0.74,0
cust_02988,2023-10-16,686,basic,49,1-10,finance,13,111.4,7,2,0,0,0.28,8,0,0.59,0
cust_02989,2025-06-05,88,basic,49,11-50,tech,19,43.7,9,4,3,0,0.88,7,0,0.53,0
cust_02990,2024-11-13,292,free,0,200+,tech,0,8.3,3,0,10,0,0.3,10,0,0.46,1
cust_02991,2024-05-30,459,basic,49,1-10,retail,13,101.2,12,2,6,2,0.88,10,0,0.71,0
cust_02992,2025-03-14,171,basic,49,11-50,finance,18,42.6,6,3,0,0,0.42,9,0,0.62,0
cust_02993,2025-06-06,87,basic,49,51-200,finance,16,32.2,5,1,4,0,0.31,7,0,0.64,0
cust_02994,2025-05-08,116,free,0,1-10,tech,10,29.2,9,0,4,2,0.83,8,0,0.82,0
cust_02995,2024-10-04,332,premium,199,1-10,retail,12,51.8,10,4,5,0,0.51,9,0,0.79,0
cust_02996,2024-07-25,403,basic,49,11-50,finance,16,55.7,6,4,9,1,0.56,9,0,0.51,0
cust_02997,2024-03-03,547,free,0,51-200,healthcare,15,10.0,11,0,0,1,0.72,7,0,0.77,0
cust_02998,2025-04-18,136,basic,49,11-50,healthcare,12,20.9,12,0,3,1,0.67,10,0,0.95,0
cust_02999,2023-11-03,668,free,0,11-50,tech,14,10.8,7,0,0,0,0.42,8,0,0.53,0
cust_03000,2023-09-30,702,basic,49,1-10,retail,16,72.7,9,1,1,0,0.51,9,0,0.56,0
cust_03001,2023-09-04,728,free,0,1-10,finance,1,12.5,1,0,18,2,-0.44,3,1,0.52,1
cust_03002,2025-05-30,94,free,0,1-10,finance,13,95.0,9,0,0,1,0.89,10,0,0.49,0
cust_03003,2025-03-01,184,basic,49,11-50,other,17,33.7,9,3,1,0,0.5,7,0,0.83,0
cust_03004,2023-09-07,725,premium,199,1-10,tech,13,20.3,8,3,0,1,0.89,9,0,0.65,0
cust_03005,2024-11-17,288,free,0,1-10,finance,10,68.1,10,0,1,0,0.71,8,0,0.42,0
cust_03006,2024-03-07,543,free,0,1-10,healthcare,11,17.0,10,0,2,0,0.84,9,0,0.55,0
cust_03007,2024-09-29,337,premium,199,1-10,tech,14,24.0,4,1,1,0,0.36,10,0,0.52,0
cust_03008,2025-03-06,179,free,0,11-50,tech,27,25.1,8,0,1,1,0.57,8,0,0.9,0
cust_03009,2024-07-08,420,free,0,1-10,healthcare,22,16.1,7,0,0,0,0.54,9,0,0.58,0
cust_03010,2025-06-16,77,free,0,1-10,tech,3,5.0,3,0,6,3,-0.13,0,0,0.14,1
cust_03011,2024-06-12,446,free,0,200+,tech,2,5.0,3,0,7,0,0.73,8,0,0.32,1
cust_03012,2023-12-22,619,basic,49,200+,healthcare,1,5.0,2,1,51,5,-0.22,2,0,0.4,1
cust_03013,2024-10-22,314,free,0,11-50,other,29,20.3,10,0,7,0,0.4,7,0,0.48,0
cust_03014,2025-05-08,116,basic,49,200+,healthcare,2,5.0,3,0,13,0,0.61,7,0,0.14,1
cust_03015,2024-10-05,331,free,0,11-50,retail,13,65.4,7,0,0,0,0.46,7,0,0.59,0
cust_03016,2024-09-04,362,premium,199,11-50,tech,14,21.4,8,0,0,0,0.3,8,0,0.64,0
cust_03017,2025-07-19,44,free,0,51-200,retail,6,5.0,4,0,3,0,0.61,10,0,0.37,1
cust_03018,2025-01-12,232,free,0,11-50,retail,4,51.5,5,0,0,0,0.38,8,0,0.45,0
cust_03019,2024-07-29,399,basic,49,1-10,healthcare,11,41.9,7,0,3,0,0.52,8,0,0.81,0
cust_03020,2024-03-05,545,basic,49,11-50,retail,4,5.0,5,0,5,2,-0.25,1,0,0.51,1
cust_03021,2024-08-27,370,free,0,11-50,healthcare,15,24.3,12,0,0,0,0.46,8,0,0.86,0
cust_03022,2024-04-06,513,free,0,1-10,tech,20,25.0,7,0,1,0,0.86,7,0,0.61,0
cust_03023,2024-11-29,276,basic,49,51-200,other,10,146.6,9,3,5,0,0.47,7,0,0.65,0
cust_03024,2024-04-07,512,basic,49,1-10,tech,8,10.0,4,4,0,1,0.67,7,0,0.68,0
cust_03025,2024-06-26,432,free,0,51-200,finance,14,27.4,4,0,4,0,0.51,9,0,0.74,0
cust_03026,2024-02-07,572,premium,199,1-10,healthcare,14,31.1,8,2,9,0,0.36,10,0,0.57,0
cust_03027,2025-07-21,42,basic,49,1-10,tech,11,44.1,7,1,0,1,0.21,7,0,0.87,0
cust_03028,2023-12-15,626,free,0,1-10,finance,13,38.7,6,0,9,1,0.26,9,0,0.54,0
cust_03029,2025-05-25,99,free,0,11-50,retail,13,20.2,9,0,1,0,0.23,9,0,0.64,0
cust_03030,2025-03-23,162,free,0,51-200,finance,2,5.0,3,0,9,0,0.25,7,0,0.5,1
cust_03031,2024-11-17,288,free,0,1-10,finance,12,141.6,5,0,3,1,0.2,7,0,0.62,0
cust_03032,2023-10-12,690,free,0,11-50,tech,12,94.7,10,0,0,0,0.21,9,0,0.6,0
cust_03033,2023-09-30,702,free,0,51-200,retail,1,5.0,6,0,6,0,0.59,7,1,0.56,1
cust_03034,2023-12-08,633,basic,49,1-10,finance,14,49.2,12,5,0,0,0.7,8,0,0.77,0
cust_03035,2024-05-10,479,basic,49,1-10,tech,17,70.6,9,2,8,1,0.44,8,0,0.49,0
cust_03036,2023-09-29,703,free,0,51-200,tech,22,133.6,12,0,3,0,0.54,10,0,0.5,0
cust_03037,2023-12-29,612,free,0,51-200,tech,11,26.7,9,0,1,1,0.65,9,0,0.6,0
cust_03038,2025-04-29,125,basic,49,1-10,healthcare,19,40.2,5,4,2,0,0.57,7,0,0.83,0
cust_03039,2024-11-23,282,free,0,1-10,finance,11,10.0,11,0,6,1,0.66,10,0,0.78,0
cust_03040,2025-01-30,214,premium,199,1-10,finance,17,11.9,11,1,1,1,0.89,8,0,0.79,0
cust_03041,2024-06-13,445,premium,199,51-200,finance,10,61.9,7,0,2,0,0.28,8,0,0.68,0
cust_03042,2024-09-26,340,basic,49,11-50,finance,10,10.0,3,2,1,1,0.74,8,0,0.7,0
cust_03043,2025-05-06,118,premium,199,1-10,tech,2,5.0,2,1,11,0,0.66,9,0,0.35,1
cust_03044,2024-08-18,379,basic,49,200+,retail,16,40.1,7,2,5,0,0.32,10,0,0.73,0
cust_03045,2024-12-06,269,premium,199,1-10,retail,15,61.3,8,1,2,1,0.62,9,0,0.51,0
cust_03046,2025-01-22,222,basic,49,200+,healthcare,13,119.8,7,3,0,0,0.36,8,0,0.67,0
cust_03047,2024-12-29,246,basic,49,51-200,finance,12,51.2,7,3,6,0,0.4,7,0,0.83,0
cust_03048,2025-03-27,158,premium,199,1-10,other,15,20.5,12,0,0,2,0.58,8,0,0.66,0
cust_03049,2025-02-19,194,free,0,51-200,other,13,19.4,8,0,2,1,0.64,10,0,0.54,0
cust_03050,2024-07-12,416,free,0,11-50,other,2,5.0,3,0,80,4,-0.21,4,0,0.45,1
cust_03051,2023-12-14,627,premium,199,11-50,retail,13,17.0,12,1,4,1,0.3,10,0,0.85,0
cust_03052,2023-12-12,629,free,0,11-50,tech,9,12.3,7,0,2,0,0.67,9,0,0.68,0
cust_03053,2025-07-05,58,free,0,51-200,retail,18,26.4,9,0,0,0,0.56,10,0,0.5,0
cust_03054,2025-05-08,116,basic,49,200+,other,1,5.0,4,0,4,1,0.38,7,1,0.11,1
cust_03055,2024-08-21,376,premium,199,1-10,tech,17,30.7,8,3,2,1,0.66,8,0,0.47,0
cust_03056,2023-11-30,641,premium,199,51-200,tech,18,69.3,12,1,2,2,0.7,9,0,0.73,0
cust_03057,2024-08-11,386,basic,49,1-10,healthcare,16,74.9,7,3,3,1,0.63,9,0,0.53,0
cust_03058,2024-05-29,460,premium,199,1-10,retail,21,35.1,7,2,3,0,0.39,7,0,0.8,0
cust_03059,2024-04-22,497,basic,49,51-200,healthcare,10,14.5,11,2,5,0,0.31,7,0,0.93,0
cust_03060,2023-11-02,669,basic,49,1-10,other,22,83.1,10,1,5,0,0.37,10,0,0.92,0
cust_03061,2023-09-12,720,free,0,200+,finance,12,98.5,10,0,0,0,0.72,9,0,0.74,0
cust_03062,2024-02-22,557,free,0,1-10,finance,0,5.0,3,0,4,0,0.65,9,0,0.52,1
cust_03063,2024-07-13,415,free,0,11-50,tech,14,10.8,5,0,0,0,0.41,10,0,0.51,0
cust_03064,2023-09-07,725,basic,49,1-10,healthcare,16,66.9,8,2,4,0,0.44,8,0,0.44,0
cust_03065,2024-07-11,417,basic,49,1-10,healthcare,19,13.8,5,2,3,0,0.47,10,0,0.61,0
cust_03066,2024-05-22,467,free,0,1-10,finance,4,5.0,4,0,3,1,0.7,9,0,0.39,1
cust_03067,2025-03-04,181,premium,199,51-200,other,19,10.0,7,3,9,0,0.78,10,0,0.58,0
cust_03068,2023-10-14,688,basic,49,11-50,finance,13,10.0,8,4,4,0,0.67,8,0,0.48,0
cust_03069,2025-01-21,223,free,0,11-50,healthcare,19,29.6,9,0,2,0,0.6,9,0,0.44,0
cust_03070,2024-11-19,286,basic,49,1-10,retail,13,26.2,4,6,2,1,0.3,10,0,0.66,0
cust_03071,2024-11-20,285,free,0,200+,tech,0,5.0,1,0,6,0,0.67,7,0,0.46,1
cust_03072,2024-03-02,548,premium,199,11-50,tech,19,36.2,13,1,0,1,0.27,10,0,0.45,0
cust_03073,2024-06-15,443,free,0,1-10,retail,15,41.0,10,0,13,1,0.34,9,0,0.84,0
cust_03074,2024-06-22,436,free,0,11-50,finance,20,46.6,8,0,0,0,0.89,10,0,0.55,0
cust_03075,2024-02-05,574,premium,199,1-10,tech,14,63.7,9,3,0,0,0.37,10,0,0.69,0
cust_03076,2025-04-15,139,free,0,51-200,healthcare,1,5.0,2,0,0,0,0.56,9,0,0.12,1
cust_03077,2024-04-12,507,basic,49,1-10,healthcare,19,20.2,9,1,2,0,0.22,9,0,0.94,0
cust_03078,2024-10-08,328,premium,199,11-50,tech,14,10.5,4,2,0,0,0.74,9,0,0.47,0
cust_03079,2024-06-11,447,premium,199,1-10,retail,2,20.4,1,2,43,4,-0.31,5,0,0.55,1
cust_03080,2024-04-18,501,free,0,11-50,tech,16,61.0,6,0,0,1,0.44,9,0,0.94,0
cust_03081,2025-05-11,113,free,0,1-10,other,21,120.9,8,0,0,0,0.39,8,0,0.84,0
cust_03082,2025-07-14,49,basic,49,51-200,healthcare,17,52.5,7,1,0,0,0.3,7,0,0.69,0
cust_03083,2025-03-09,176,free,0,51-200,finance,1,5.0,3,0,10,5,0.04,3,0,0.34,1
cust_03084,2023-12-27,614,free,0,1-10,tech,0,11.5,4,0,2,2,-0.42,0,0,0.47,1
cust_03085,2023-10-08,694,free,0,11-50,tech,19,43.1,11,0,1,0,0.84,9,0,0.9,0
cust_03086,2025-04-10,144,premium,199,51-200,tech,16,47.1,8,1,1,2,0.42,10,0,0.42,0
cust_03087,2025-07-03,60,free,0,1-10,finance,3,7.9,2,0,3,2,0.77,10,0,0.57,1
cust_03088,2024-01-21,589,premium,199,11-50,retail,8,10.0,8,0,1,1,0.46,10,0,0.89,0
cust_03089,2024-11-08,297,basic,49,51-200,healthcare,16,62.0,6,3,0,3,0.51,8,0,0.69,0
cust_03090,2025-06-07,86,free,0,1-10,retail,10,39.7,7,0,1,0,0.47,9,0,0.4,0
cust_03091,2025-07-29,34,basic,49,11-50,healthcare,1,5.0,3,0,1,0,0.49,9,0,0.25,1
cust_03092,2023-10-02,700,basic,49,1-10,other,10,36.2,9,1,4,1,0.85,10,0,0.58,0
cust_03093,2024-08-25,372,premium,199,11-50,finance,18,54.3,5,3,0,2,0.44,7,0,0.93,0
cust_03094,2025-03-14,171,free,0,1-10,other,0,12.0,3,0,0,5,0.0,1,0,0.57,1
cust_03095,2024-07-09,419,free,0,1-10,healthcare,2,5.0,4,0,29,1,0.5,9,1,0.55,1
cust_03096,2025-01-03,241,basic,49,1-10,tech,11,15.9,8,2,5,1,0.26,8,0,0.65,0
cust_03097,2025-01-20,224,premium,199,1-10,other,14,23.5,13,5,5,0,0.87,9,0,0.58,0
cust_03098,2024-01-14,596,basic,49,200+,tech,18,32.1,11,2,1,0,0.41,9,0,0.63,0
cust_03099,2024-01-14,596,basic,49,200+,finance,21,88.7,8,2,2,0,0.29,8,0,0.48,0
cust_03100,2023-12-16,625,free,0,1-10,tech,14,63.4,6,0,2,1,0.34,8,0,0.73,0
cust_03101,2024-10-31,305,free,0,1-10,other,14,45.7,11,0,0,0,0.49,8,0,0.57,0
cust_03102,2025-02-12,201,basic,49,11-50,retail,3,9.3,2,1,1,0,0.89,9,0,0.4,1
cust_03103,2023-09-19,713,free,0,1-10,retail,17,29.9,4,0,2,0,0.27,10,0,0.91,0
cust_03104,2024-03-13,537,free,0,1-10,other,11,23.4,5,0,6,1,0.81,7,0,0.48,0
cust_03105,2025-07-02,61,basic,49,11-50,healthcare,12,28.0,9,1,2,0,0.34,7,0,0.82,0
cust_03106,2023-10-26,676,free,0,11-50,tech,20,14.1,9,0,0,0,0.89,10,0,0.52,0
cust_03107,2024-04-19,500,premium,199,200+,healthcare,2,8.5,1,2,16,2,0.73,7,1,0.18,1
cust_03108,2024-08-30,367,premium,199,1-10,healthcare,20,64.1,10,2,2,0,0.25,9,0,0.95,0
cust_03109,2024-03-29,521,basic,49,11-50,tech,12,21.9,11,3,1,2,0.34,8,0,0.76,0
cust_03110,2024-02-22,557,basic,49,1-10,finance,12,10.1,10,0,9,1,0.46,9,0,0.42,0
cust_03111,2024-10-22,314,premium,199,1-10,retail,13,10.0,12,2,0,0,0.28,10,0,0.73,0
cust_03112,2025-03-24,161,free,0,51-200,other,18,31.6,7,0,0,0,0.82,10,0,0.63,0
cust_03113,2024-09-12,354,free,0,11-50,finance,17,50.0,9,0,6,2,0.3,10,0,0.86,0
cust_03114,2024-04-06,513,free,0,1-10,tech,3,8.9,3,0,1,1,0.61,7,0,0.33,1
cust_03115,2024-05-17,472,basic,49,1-10,finance,8,10.0,12,2,1,1,0.44,8,0,0.68,0
cust_03116,2024-12-16,259,basic,49,11-50,retail,11,49.3,11,3,8,0,0.41,8,0,0.85,0
cust_03117,2025-01-21,223,free,0,1-10,finance,17,17.4,7,0,5,0,0.78,8,0,0.73,0
cust_03118,2024-12-21,254,basic,49,11-50,tech,17,30.3,11,4,5,0,0.9,7,0,0.61,0
cust_03119,2024-04-05,514,basic,49,1-10,healthcare,13,10.0,12,2,0,0,0.62,7,0,0.5,0
cust_03120,2024-10-03,333,free,0,11-50,healthcare,19,48.2,6,0,1,0,0.71,7,0,0.86,0
cust_03121,2024-06-07,451,basic,49,11-50,other,18,10.0,7,2,1,0,0.39,9,0,0.64,0
cust_03122,2024-03-15,535,premium,199,51-200,tech,1,11.9,2,1,6,1,0.67,7,0,0.14,1
cust_03123,2023-11-05,666,free,0,1-10,tech,3,5.0,1,0,6,0,0.37,10,0,0.27,1
cust_03124,2023-12-06,635,free,0,1-10,retail,14,43.3,8,0,2,0,0.54,10,0,0.68,0
cust_03125,2024-08-13,384,free,0,51-200,tech,18,115.9,7,0,1,0,0.29,8,0,0.52,0
cust_03126,2024-02-15,564,basic,49,1-10,retail,18,26.0,8,4,4,3,0.66,8,0,0.7,0
cust_03127,2025-07-19,44,free,0,11-50,other,13,17.3,6,0,9,0,0.47,10,0,0.81,0
cust_03128,2025-07-07,56,free,0,1-10,finance,11,16.0,8,0,8,1,0.56,9,0,0.71,0
cust_03129,2023-11-05,666,premium,199,1-10,retail,12,50.3,8,4,2,0,0.4,9,0,0.54,0
cust_03130,2025-07-12,51,premium,199,11-50,healthcare,17,59.1,6,5,2,0,0.33,8,0,0.61,0
cust_03131,2024-12-01,274,free,0,1-10,finance,10,89.9,7,0,4,0,0.62,8,0,0.55,0
cust_03132,2025-02-09,204,basic,49,11-50,tech,13,10.0,15,2,3,3,0.44,7,0,0.49,0
cust_03133,2024-06-19,439,free,0,200+,retail,14,35.9,5,0,8,0,0.47,10,0,0.67,0
cust_03134,2023-11-17,654,premium,199,1-10,healthcare,17,62.2,8,5,0,0,0.81,10,0,0.75,0
cust_03135,2024-05-15,474,basic,49,11-50,retail,4,8.6,3,3,66,2,-0.18,1,0,0.13,1
cust_03136,2025-02-28,185,basic,49,1-10,finance,13,15.4,8,2,6,1,0.85,8,0,0.77,0
cust_03137,2024-07-26,402,free,0,200+,tech,19,16.7,9,0,6,0,0.71,7,0,0.5,0
cust_03138,2023-12-26,615,basic,49,11-50,tech,19,35.0,10,3,5,1,0.85,10,0,0.47,0
cust_03139,2023-12-10,631,free,0,1-10,healthcare,19,46.0,9,0,2,0,0.22,10,0,0.69,0
cust_03140,2024-12-03,272,free,0,11-50,tech,16,39.8,10,0,7,1,0.8,8,0,0.95,0
cust_03141,2024-12-24,251,free,0,200+,retail,19,19.1,6,0,4,0,0.73,10,0,0.95,0
cust_03142,2023-09-05,727,free,0,1-10,finance,0,14.1,1,0,54,0,0.62,9,0,0.58,1
cust_03143,2024-03-29,521,basic,49,1-10,other,1,5.0,1,1,27,1,-0.07,0,0,0.13,1
cust_03144,2023-11-04,667,free,0,51-200,healthcare,3,5.0,4,0,51,0,0.43,7,0,0.3,1
cust_03145,2024-11-10,295,basic,49,51-200,finance,4,5.0,1,1,20,2,0.16,4,1,0.44,1
cust_03146,2024-09-04,362,basic,49,11-50,tech,18,59.7,8,2,6,1,0.86,10,0,0.93,0
cust_03147,2024-06-30,428,basic,49,11-50,healthcare,19,10.0,7,2,3,1,0.47,10,0,0.78,0
cust_03148,2024-01-15,595,basic,49,1-10,retail,12,10.0,7,1,0,0,0.89,10,0,0.73,0
cust_03149,2025-04-12,142,free,0,51-200,finance,18,94.8,11,0,3,0,0.68,9,0,0.95,0
cust_03150,2024-12-06,269,basic,49,11-50,tech,14,35.5,4,2,7,1,0.77,8,0,0.42,0
cust_03151,2024-02-26,553,basic,49,11-50,tech,16,70.4,5,2,0,0,0.37,7,0,0.41,0
cust_03152,2024-12-21,254,free,0,51-200,retail,0,5.0,2,0,6,2,0.62,7,0,0.14,1
cust_03153,2025-01-15,229,free,0,51-200,finance,20,37.1,6,0,7,0,0.27,9,0,0.48,0
cust_03154,2025-01-29,215,premium,199,1-10,other,16,25.8,9,0,2,0,0.26,7,0,0.45,0
cust_03155,2024-01-10,600,free,0,51-200,retail,2,5.0,3,0,5,1,0.22,9,0,0.46,1
cust_03156,2024-09-19,347,premium,199,200+,tech,14,71.5,3,1,2,0,0.67,9,0,0.51,0
cust_03157,2025-04-29,125,free,0,1-10,tech,2,5.0,3,0,8,0,0.53,7,0,0.44,1
cust_03158,2023-10-21,681,free,0,1-10,tech,1,27.3,4,0,8,1,0.79,10,1,0.13,1
cust_03159,2024-10-05,331,premium,199,51-200,tech,12,10.0,10,2,1,0,0.2,8,0,0.94,0
cust_03160,2024-06-01,457,basic,49,200+,tech,16,85.2,9,2,0,1,0.78,8,0,0.54,0
cust_03161,2024-06-22,436,basic,49,1-10,finance,11,36.2,9,3,1,0,0.5,10,0,0.62,0
cust_03162,2025-04-19,135,free,0,11-50,tech,4,5.0,1,0,33,3,0.14,6,0,0.53,1
cust_03163,2024-04-20,499,premium,199,1-10,other,17,44.4,12,3,0,0,0.43,9,0,0.66,0
cust_03164,2024-05-24,465,free,0,11-50,tech,4,17.6,4,0,11,4,-0.03,0,0,0.18,1
cust_03165,2025-02-17,196,free,0,51-200,healthcare,3,15.6,1,0,26,0,-0.16,3,0,0.27,1
cust_03166,2023-10-27,675,basic,49,11-50,other,2,5.0,2,0,5,3,-0.38,2,0,0.33,1
cust_03167,2025-06-02,91,premium,199,11-50,retail,2,10.9,4,1,45,4,-0.02,0,0,0.54,1
cust_03168,2024-08-19,378,free,0,1-10,tech,16,35.8,3,0,1,0,0.44,8,0,0.85,0
cust_03169,2023-11-07,664,free,0,11-50,tech,20,25.2,12,0,3,1,0.84,8,0,0.85,0
cust_03170,2024-10-01,335,free,0,11-50,healthcare,15,67.5,5,0,0,0,0.27,8,0,0.73,0
cust_03171,2024-03-29,521,free,0,11-50,retail,16,31.1,5,0,0,0,0.68,7,0,0.62,0
cust_03172,2024-10-18,318,basic,49,1-10,finance,19,43.4,7,0,1,1,0.43,9,0,0.74,0
cust_03173,2024-08-21,376,free,0,11-50,retail,14,19.1,10,0,5,0,0.26,9,0,0.52,0
cust_03174,2025-06-01,92,basic,49,51-200,other,16,11.9,11,1,0,0,0.27,8,0,0.76,0
cust_03175,2024-10-08,328,premium,199,11-50,retail,15,10.0,10,3,1,0,0.21,10,0,0.62,0
cust_03176,2025-04-10,144,premium,199,1-10,retail,18,10.0,9,2,3,2,0.52,9,0,0.78,0
cust_03177,2025-07-23,40,free,0,1-10,finance,11,65.7,8,0,0,1,0.27,9,0,0.67,0
cust_03178,2024-03-02,548,basic,49,11-50,tech,17,28.6,11,2,4,0,0.31,8,0,0.75,0
cust_03179,2024-01-26,584,basic,49,200+,healthcare,17,15.0,7,3,4,1,0.54,7,0,0.93,0
cust_03180,2024-12-24,251,free,0,1-10,tech,3,5.0,3,0,16,2,-0.15,4,0,0.47,1
cust_03181,2023-09-21,711,basic,49,1-10,other,17,10.0,8,4,5,0,0.26,8,0,0.44,0
cust_03182,2023-10-03,699,premium,199,51-200,healthcare,10,37.1,8,3,2,0,0.57,8,0,0.78,0
cust_03183,2024-04-05,514,basic,49,11-50,finance,12,98.3,7,1,0,1,0.87,7,0,0.6,0
cust_03184,2024-12-23,252,free,0,11-50,healthcare,0,19.4,3,0,24,0,0.64,10,1,0.14,1
cust_03185,2025-02-10,203,free,0,11-50,finance,3,5.0,5,0,40,3,-0.11,0,0,0.44,1
cust_03186,2023-11-17,654,free,0,200+,tech,8,27.1,13,0,2,1,0.4,7,0,0.9,0
cust_03187,2024-10-02,334,basic,49,1-10,tech,16,79.0,7,2,2,0,0.49,7,0,0.83,0
cust_03188,2023-11-01,670,basic,49,51-200,healthcare,17,18.9,8,4,0,1,0.53,9,0,0.77,0
cust_03189,2024-01-01,609,basic,49,11-50,healthcare,14,10.0,8,2,5,0,0.64,10,0,0.58,0
cust_03190,2025-07-11,52,free,0,1-10,retail,8,38.2,7,0,0,0,0.35,10,0,0.68,0
cust_03191,2025-06-27,66,basic,49,11-50,retail,12,70.9,6,3,1,0,0.23,9,0,0.79,0
cust_03192,2025-01-14,230,free,0,1-10,tech,15,53.4,11,0,0,1,0.6,8,0,0.77,0
cust_03193,2024-10-22,314,free,0,1-10,other,11,46.4,7,0,1,2,0.44,10,0,0.45,0
cust_03194,2024-10-21,315,free,0,1-10,retail,11,10.0,10,0,2,0,0.5,10,0,0.58,0
cust_03195,2024-08-10,387,basic,49,51-200,healthcare,4,5.0,1,2,5,0,0.81,9,0,0.24,1
cust_03196,2025-03-03,182,free,0,1-10,tech,5,5.0,1,0,8,3,-0.11,1,0,0.36,1
cust_03197,2023-09-28,704,free,0,1-10,tech,3,16.8,1,0,18,3,0.33,9,0,0.31,1
cust_03198,2023-12-06,635,free,0,1-10,tech,2,5.0,2,0,25,4,-0.41,2,0,0.37,1
cust_03199,2024-02-29,550,free,0,200+,retail,12,46.9,6,0,4,1,0.39,10,0,0.64,0
cust_03200,2023-09-07,725,premium,199,1-10,healthcare,12,15.2,9,1,1,1,0.84,10,0,0.55,0
cust_03201,2024-06-16,442,free,0,200+,healthcare,18,61.5,8,0,2,0,0.63,9,0,0.7,0
cust_03202,2024-07-08,420,free,0,51-200,healthcare,1,8.6,3,0,13,1,-0.01,6,0,0.18,1
cust_03203,2023-09-13,719,basic,49,11-50,retail,18,40.5,6,2,3,0,0.43,7,0,0.56,0
cust_03204,2023-09-17,715,free,0,1-10,finance,3,11.1,3,0,6,0,0.84,7,0,0.38,1
cust_03205,2024-12-16,259,free,0,200+,finance,18,57.1,7,0,2,0,0.44,10,0,0.78,0
cust_03206,2024-11-06,299,free,0,200+,tech,13,53.4,8,0,0,0,0.55,7,0,0.89,0
cust_03207,2023-09-12,720,premium,199,11-50,finance,20,38.1,10,1,3,0,0.74,8,0,0.48,0
cust_03208,2024-04-26,493,free,0,51-200,finance,1,12.3,6,0,10,0,0.41,9,0,0.27,1
cust_03209,2025-03-20,165,free,0,1-10,healthcare,14,18.0,11,0,3,0,0.51,7,0,0.86,0
cust_03210,2024-12-15,260,premium,199,51-200,finance,14,65.1,6,1,2,2,0.32,9,0,0.81,0
cust_03211,2024-07-23,405,basic,49,51-200,tech,1,5.0,3,0,15,0,0.58,7,0,0.25,1
cust_03212,2025-02-06,207,free,0,51-200,healthcare,2,17.7,6,0,18,1,0.57,7,0,0.57,1
cust_03213,2024-10-23,313,free,0,1-10,tech,15,35.3,10,0,3,1,0.24,9,0,0.51,0
cust_03214,2023-09-09,723,basic,49,51-200,tech,3,5.0,4,0,2,3,0.19,1,0,0.18,1
cust_03215,2025-03-08,177,free,0,1-10,healthcare,1,5.0,2,0,2,0,0.29,10,0,0.58,1
cust_03216,2024-06-14,444,basic,49,51-200,tech,18,13.7,4,1,0,0,0.65,9,0,0.94,0
cust_03217,2025-07-24,39,free,0,1-10,tech,16,10.0,9,0,2,0,0.6,8,0,0.92,0
